secs,km,power,hr,cad,alt
0,0,160,116,47,45.2
1,0.0061,119,117,47,45.4
2,0.0128,185,118,53,45
3,0.02,291,118,53,44.2
4,0.0278,370,119,63,44
5,0.0362,434,120,68,43.6
6,0.0448,487,121,71,43.4
7,0.0536,487,123,74,43.2
8,0.0625,390,123,76,43
9,0.0716,365,124,78,42.8
10,0.0807,335,124,78,42.8
11,0.0901,316,126,79,42.6
12,0.0995,352,127,81,42.6
13,0.1089,311,127,81,42.6
14,0.1183,301,129,82,42.6
15,0.1279,304,129,82,42.6
16,0.1375,300,130,82,42.4
17,0.1473,303,130,83,42.4
18,0.1572,303,131,85,42.6
19,0.1674,279,132,85,42.6
20,0.1777,285,133,88,42.6
21,0.188,211,133,88,42.6
22,0.1986,184,134,90,42.6
23,0.2091,239,135,90,42.6
24,0.2197,192,135,85,42.6
25,0.2303,217,135,85,42.6
26,0.2409,226,136,86,42.6
27,0.2516,243,137,86,42.4
28,0.2623,186,137,86,42.4
29,0.2728,147,137,85,42.4
30,0.2831,149,138,85,42.4
31,0.2936,160,138,85,42.4
32,0.3041,201,138,85,42.4
33,0.3147,188,139,85,42.2
34,0.3251,192,139,86,42
35,0.3355,163,139,86,41.8
36,0.3459,120,140,84,41.6
37,0.3562,196,140,84,41.4
38,0.3664,191,140,84,41.4
39,0.3769,168,140,83,41.4
40,0.3874,162,140,83,41.4
41,0.3978,214,141,84,41.2
42,0.4083,191,140,84,41.2
43,0.4188,159,140,84,41.2
44,0.4292,148,140,84,41.2
45,0.4397,173,141,84,41.2
46,0.4503,194,141,84,41.2
47,0.461,175,141,84,41.2
48,0.4717,195,141,85,41.2
49,0.4825,162,141,85,41.2
50,0.4935,178,141,86,41.2
51,0.5046,257,141,88,41
52,0.5157,257,142,88,41
53,0.5267,245,142,88,41
54,0.5376,241,142,88,40.8
55,0.5487,213,142,88,40.8
56,0.5598,227,142,88,40.8
57,0.5709,239,143,88,40.6
58,0.582,243,143,89,40.6
59,0.5933,257,144,89,40.4
60,0.6045,307,144,90,40.2
61,0.6157,345,144,89,40
62,0.6269,306,145,89,40
63,0.6381,302,145,90,39.8
64,0.6493,186,146,90,39.6
65,0.6606,194,146,90,39.4
66,0.672,195,146,91,39.4
67,0.6834,207,147,91,39.2
68,0.6946,229,147,90,39.2
69,0.7057,233,147,90,39.2
70,0.7167,217,147,88,39
71,0.7272,259,148,87,39
72,0.7379,266,148,86,38.8
73,0.7485,242,148,86,38.8
