secs,km,power,hr,cad,alt
0,0,132,97,73,-13.8
1,0.0058,119,97,73,-14
2,0.0119,119,98,75,-13.8
3,0.018,157,98,77,-14
4,0.0242,120,98,77,-14
5,0.0304,95,98,78,-14
6,0.0366,93,100,79,-14
7,0.0429,71,100,79,-14.2
8,0.0491,78,101,80,-14
9,0.0554,73,102,79,-14
10,0.0618,71,102,80,-13.8
11,0.0681,76,112,80,-13.8
12,0.0745,78,112,81,-14
13,0.0809,69,111,80,-14
14,0.0874,65,109,76,-14.4
15,0.0939,104,108,77,-14.6
16,0.1005,122,107,78,-14.8
17,0.1072,107,107,78,-15
18,0.1138,99,107,78,-14.6
19,0.1203,81,107,78,-14.4
20,0.1269,91,107,78,-14.2
21,0.1335,102,107,78,-14.2
22,0.14,99,106,78,-14.2
23,0.1465,105,107,78,-14.4
24,0.153,108,106,78,-14.6
25,0.1594,117,107,76,-14.8
26,0.1656,122,106,76,-15
27,0.1719,119,106,74,-15.2
28,0.178,125,106,74,-15.2
29,0.1841,135,106,73,-15.2
30,0.1901,143,105,72,-15.2
31,0.1961,142,105,72,-15.2
32,0.202,132,105,70,-15.2
33,0.2078,107,105,70,-15.2
34,0.2135,94,105,70,-15.2
35,0.2191,103,105,68,-15.2
36,0.2247,104,105,67,-15.2
37,0.2302,104,106,67,-15.2
38,0.2357,89,105,66,-15.2
39,0.2411,112,105,65,-15
40,0.2466,112,105,66,-14.8
41,0.2521,103,104,66,-14.8
42,0.2578,101,104,67,-14.6
43,0.2636,103,104,68,-14.4
44,0.2695,104,103,70,-14.4
45,0.2755,105,104,71,-14.2
46,0.2818,102,104,74,-14.2
47,0.2882,93,104,75,-14.2
48,0.2948,105,105,72,-14.2
49,0.3013,102,105,72,-14.2
50,0.3079,101,105,73,-14.2
51,0.3144,114,105,72,-14.2
52,0.3209,134,104,72,-14.4
53,0.3273,141,104,72,-14.4
54,0.3337,155,105,71,-14.4
55,0.34,186,105,71,-14.4
56,0.3463,210,105,70,-14.6
57,0.3525,211,105,69,-14.6
58,0.3586,208,105,69,-14.6
59,0.3648,181,106,74,-14.6
60,0.371,190,106,74,-14.8
61,0.3771,188,106,74,-14.8
62,0.3832,186,107,73,-14.8
63,0.3892,178,107,73,-14.6
64,0.3952,177,107,72,-14.6
65,0.4011,171,107,71,-14.4
66,0.4069,176,108,70,-14.2
67,0.4127,184,108,69,-14
68,0.4184,162,108,69,-14
69,0.4239,124,109,67,-13.8
70,0.4291,102,109,65,-13.8
71,0.4337,99,110,65,-13.8
72,0.4373,7,109,52,-13.6
73,0.4405,5,109,52,-13.2
74,0.4437,25,109,47,-13
75,0.4472,128,109,46,-13
76,0.4511,185,109,52,-12.8
77,0.4553,223,109,58,-12.6
78,0.4598,234,109,63,-12.6
79,0.4645,213,108,66,-12.4
80,0.4695,194,108,68,-12.2
81,0.4745,207,108,72,-12.2
82,0.4795,204,109,73,-12
83,0.4847,187,109,74,-12
84,0.4899,182,110,75,-12
85,0.4952,165,111,77,-12
86,0.5006,153,111,78,-12
87,0.5059,147,112,74,-12
88,0.5112,178,113,68,-12
89,0.5166,185,113,68,-12
90,0.522,189,114,69,-12
91,0.5272,160,114,68,-12
92,0.5324,108,115,66,-12
93,0.5376,115,115,66,-12
94,0.5427,175,115,66,-12
95,0.5479,194,114,66,-12
96,0.5534,181,114,67,-12
97,0.5593,128,114,70,-12
98,0.5653,166,113,76,-12
99,0.5713,150,113,77,-12
100,0.5773,153,113,77,-12
101,0.583,171,113,76,-12
102,0.5887,173,113,74,-12
103,0.5944,180,113,73,-12
104,0.6002,173,114,73,-12
105,0.6059,165,114,73,-12
106,0.6115,171,113,73,-12
107,0.6173,138,114,73,-12
108,0.6229,112,114,73,-12
109,0.6286,103,114,72,-12
110,0.6343,112,114,72,-12
111,0.64,116,114,74,-12
112,0.6457,119,115,74,-12
113,0.6514,136,115,73,-12
114,0.6569,179,115,72,-12
115,0.6625,171,115,70,-12.2
116,0.6681,139,115,72,-12.2
117,0.6737,143,115,72,-12.4
118,0.6793,131,114,72,-12.4
119,0.6849,117,115,72,-12.4
120,0.6905,105,115,72,-12.4
121,0.6962,116,115,72,-12.4
122,0.7019,109,115,72,-12.4
123,0.7076,107,116,72,-12.4
124,0.7134,97,116,73,-12.4
125,0.7192,107,116,74,-12.6
126,0.725,104,116,75,-12.6
127,0.731,94,116,75,-12.6
128,0.737,88,116,77,-12.6
129,0.7432,96,116,79,-12.6
130,0.7495,93,116,79,-12.6
131,0.756,85,116,75,-12.6
132,0.7627,99,116,77,-12.6
133,0.7696,111,116,81,-12.6
134,0.7767,101,116,83,-12.6
135,0.784,86,116,86,-13
136,0.7915,84,115,88,-13.4
137,0.7991,79,115,89,-13.6
138,0.8067,78,115,89,-14
139,0.8144,78,114,89,-14.4
140,0.8218,19,114,0,-14.6
141,0.8291,0,115,0,-14.8
142,0.8362,0,114,0,-15
143,0.843,0,114,0,-15.2
144,0.8499,0,114,0,-15.4
145,0.8564,156,114,79,-15.6
146,0.8629,143,113,78,-15.6
147,0.8692,137,112,78,-15.6
148,0.8753,145,112,76,-15.8
149,0.8814,141,112,74,-15.8
150,0.8874,137,112,73,-15.8
151,0.8934,138,112,72,-15.8
152,0.8996,148,113,72,-15.8
153,0.9057,148,113,73,-15.8
154,0.912,127,113,75,-16
155,0.9183,114,113,75,-16.2
156,0.9246,117,113,76,-16.2
157,0.9309,118,112,75,-16.2
158,0.9372,114,113,76,-16
159,0.9435,108,113,76,-15.8
160,0.9498,116,113,76,-15.8
161,0.956,137,112,75,-15.8
162,0.9623,150,112,75,-16
163,0.9685,141,113,75,-16
164,0.9745,140,113,74,-16
165,0.9805,136,113,73,-16
166,0.9865,148,113,72,-16
167,0.9923,161,113,71,-16
168,0.9982,157,113,71,-16
169,1.0041,157,113,71,-16
170,1.01,166,113,71,-16
171,1.016,174,113,72,-16
172,1.0219,166,113,72,-15.8
173,1.028,163,113,72,-15.8
174,1.0341,165,113,73,-15.8
175,1.0405,162,113,75,-15.6
176,1.0469,151,113,76,-15.6
177,1.0534,133,114,77,-15.4
178,1.0599,111,114,78,-15.4
179,1.0664,124,114,78,-15.2
180,1.0728,130,115,78,-15.2
181,1.0792,136,115,77,-15.2
182,1.0855,143,115,76,-15.2
183,1.0917,163,115,76,-15.2
184,1.098,163,116,75,-15
185,1.1045,158,116,76,-15
186,1.1109,140,116,78,-15
187,1.1174,135,116,78,-15
188,1.1239,142,117,79,-15
189,1.1303,134,117,78,-15.2
190,1.1366,131,117,76,-15.2
191,1.1426,132,117,75,-15.2
192,1.1487,139,118,74,-15.4
193,1.1549,147,118,73,-15.6
194,1.1611,140,118,73,-15.6
195,1.1676,141,118,78,-15.6
196,1.1741,131,118,77,-15.6
197,1.1807,124,117,80,-15.6
198,1.1873,151,117,79,-15.6
199,1.194,147,118,79,-15.6
200,1.2007,153,117,80,-15.6
201,1.2072,160,118,80,-15.6
202,1.2138,157,118,79,-15.6
203,1.2203,164,118,79,-15.6
204,1.2267,175,118,78,-15.6
205,1.233,202,118,77,-15.6
206,1.2389,215,118,75,-15.6
207,1.2447,194,119,74,-15.6
208,1.2502,206,119,76,-15.6
209,1.2557,228,119,81,-15.6
210,1.2612,221,120,80,-15.6
211,1.2666,215,120,79,-15.6
212,1.2719,211,120,79,-15.6
213,1.2771,181,121,77,-15.4
214,1.2823,173,121,75,-15.4
215,1.2873,175,121,75,-15.4
216,1.2923,178,121,74,-15
217,1.2972,185,121,73,-14.8
218,1.302,198,121,71,-14.6
219,1.3067,202,122,69,-14
220,1.3115,206,122,70,-13.8
