secs,km,power,hr,cad,alt
0,0,40,,2,283.6
1,0.0015,11,,0,283.6
2,0.0028,0,,0,283.6
3,0.0034,0,,0,283.6
4,0.0034,0,,0,283.6
5,0.0034,0,,0,283.6
6,0.0034,0,,0,283.6
7,0.0034,16.6667,,7,283.6
8,0.0034,33.3333,,14,283.6
9,0.0034,50,,21,283.6
10,0.0034,50,,21,283.6
11,0.004,79,,31,283.6
12,0.0051,79,,31,283.6
13,0.007,122,,31,283.6
14,0.0096,156,,56,283.6
15,0.0126,156,,61,283.6
16,0.0163,162,,64,283.6
17,0.0203,151,,66,283.6
18,0.0246,141,,68,283.6
19,0.0292,161,,71,283.6
20,0.0342,161,,70,283.6
21,0.0393,159,,71,283.6
22,0.0448,142,,73,283.6
23,0.0505,155,,76,283.6
24,0.0564,168,,76,283.6
25,0.0624,166,,77,283.6
26,0.0685,161,,78,283.6
27,0.0749,154,,79,283.6
28,0.0814,154,,79,283.6
29,0.0879,154,,80,283.6
30,0.0946,153,,80,283.6
31,0.1013,152,,81,283.6
32,0.1083,152,,81,283.6
33,0.1151,123,,81,283.6
34,0.1225,123,,80,283.6
35,0.1293,122,,80,283.6
36,0.1365,122,,81,283.8
37,0.1439,126,,81,283.8
38,0.1509,125,,80,283.8
39,0.1587,118,,81,283.8
40,0.166,115,,80,283.8
41,0.1734,107,,81,283.8
42,0.1806,119,,78,283.8
43,0.1884,150,,75,283.8
44,0.1953,157,,72,283.8
45,0.2029,137,,71,283.8
46,0.2115,145,,71,283.8
47,0.2193,129,,67,283.8
48,0.2274,170,,62,283.8
49,0.236,197,,60,283.8
50,0.2448,181,,60,283.8
51,0.2532,168,,61,283.8
52,0.2623,174,,62,283.8
53,0.2711,188,,63,283.8
54,0.2798,179,,63,283.8
55,0.2892,160,,63,283.8
56,0.2987,159,,63,283.8
57,0.3071,142,,62,283.8
58,0.317,129,,63,283.8
59,0.326,137,,66,283.8
60,0.3351,142,,69,283.8
61,0.3445,139,,70,283.8
62,0.3528,138,,71,283.8
63,0.3623,140,,70,283.8
64,0.371,147,,71,283.8
65,0.3799,162,,70,283.8
66,0.3885,162,,70,284
67,0.3974,156,,70,284
68,0.4058,158,,71,284
69,0.4144,170,,71,284
70,0.4232,171,,70,284.2
71,0.4319,175,,71,284.2
72,0.4403,190,,71,284.2
73,0.4489,187,,71,284.4
74,0.457,176,,70,284.4
75,0.4656,173,,70,284.4
76,0.4741,170,,71,284.4
77,0.4823,165,,71,284.6
78,0.4906,170,,72,284.6
79,0.4995,176,,73,284.6
80,0.508,183,,73,284.6
81,0.5166,183,,74,284.4
82,0.5252,182,,73,284.4
83,0.5341,175,,74,284.4
84,0.5435,167,,74,284.4
85,0.5523,153,,76,284.2
86,0.5609,153,,75,284.2
87,0.5689,156,,76,284.2
88,0.5773,154,,75,284.2
89,0.5859,152,,76,284
90,0.5948,152,,77,284
91,0.6037,156,,77,283.8
92,0.6133,168,,77,283.8
93,0.6224,160,,77,283.6
94,0.6318,145,,77,283.6
95,0.6415,143,,78,283.6
96,0.6518,151,,78,283.6
97,0.6616,160,,77,283.6
98,0.6715,168,,78,283.6
99,0.681,177,,77,283.6
100,0.6909,172,,77,283.4
101,0.7006,169,,78,283.4
102,0.7107,171,,79,283.2
103,0.7209,164,,80,283
104,0.7317,161,,80,282.8
105,0.7421,162,,80,282.8
106,0.7524,159,,80,282.6
107,0.7636,157,,81,282.4
108,0.774,166,,82,282.2
109,0.7847,173,,82,282
110,0.7963,175,,82,282
111,0.8071,169,,82,281.8
112,0.8177,159,,83,281.6
113,0.829,153,,83,281.4
114,0.8404,155,,82,281.2
115,0.8514,151,,82,281
116,0.8628,149,,83,280.8
117,0.8745,145,,83,280.8
118,0.8855,143,,82,280.6
119,0.8967,141,,83,280.4
120,0.9079,139,,82,280.2
