secs,km,power,hr,cad,alt
0,0,69,85,72,23.8
1,0.0049,67,84,73,23.8
2,0.0099,76,84,72,23.8
3,0.0148,62,84,72,24
4,0.0196,66,84,72,24
5,0.0245,80,84,70,24
6,0.0294,102,84,63,24
7,0.0343,107,84,63,24
8,0.0392,91,84,63,24
9,0.044,99,85,63,24
10,0.049,90,85,63,24
11,0.0539,89,85,64,23.8
12,0.0589,85,85,64,23.6
13,0.0639,123,85,64,23.4
14,0.0694,179,85,69,23.4
15,0.075,223,85,72,23.2
16,0.0808,187,85,74,23.2
17,0.0868,105,85,74,23.2
18,0.0927,105,85,76,23.6
19,0.0986,80,85,77,23.8
20,0.1045,65,86,76,23.4
21,0.1102,60,86,76,23.4
22,0.1156,60,86,76,23.4
23,0.1208,30,86,0,23.4
24,0.1256,0,86,0,23.2
25,0.1297,0,86,0,23.2
26,0.1339,0,86,0,23.2
27,0.1383,43,85,56,23.2
28,0.1427,173,85,56,23
29,0.1473,148,85,57,23
30,0.1519,142,86,58,23
31,0.1567,157,87,60,22.8
32,0.1617,166,87,63,22.8
33,0.1666,174,88,64,22.8
34,0.1717,173,88,65,22.8
35,0.1768,158,88,66,22.8
36,0.1819,158,88,65,22.6
37,0.1869,166,89,65,22.6
38,0.1918,173,89,64,22.6
39,0.1969,290,89,64,22.6
40,0.2021,313,90,65,22.6
41,0.207,274,91,66,22.6
42,0.2119,262,91,66,22.6
43,0.2169,262,91,66,22.8
44,0.2219,65,92,0,22.8
45,0.2267,0,92,0,22.8
46,0.2318,0,92,0,22.8
47,0.2365,0,92,0,22.8
48,0.2413,0,91,0,22.8
49,0.2459,0,91,0,23
50,0.2506,0,91,0,23
51,0.2553,156,91,63,23.2
52,0.2603,225,91,70,23.2
53,0.2655,169,92,75,23.4
54,0.2708,184,92,76,23.4
55,0.2762,157,92,68,23.8
56,0.2816,158,93,69,23.8
57,0.2869,111,93,70,24
58,0.2921,114,94,69,24.2
59,0.2974,143,94,68,24.2
60,0.3027,183,94,69,24.4
61,0.308,195,95,68,24.4
62,0.3133,185,95,68,24.4
63,0.3184,175,95,67,24.4
64,0.3237,175,95,67,24.4
65,0.329,155,96,68,24.4
66,0.3342,150,96,68,24.4
67,0.3394,171,96,74,24.4
68,0.3445,160,96,75,24.6
69,0.3495,168,96,74,24.6
70,0.3544,154,97,79,24.6
71,0.3591,191,97,78,24.8
72,0.3637,186,98,76,24.6
73,0.368,193,99,74,24.6
74,0.3722,194,99,71,24.6
75,0.3764,209,99,68,24.6
76,0.3804,204,99,67,24.8
77,0.3844,201,99,65,25.4
78,0.3882,202,99,65,25.4
79,0.3918,215,99,68,25.6
80,0.3953,220,100,65,25.8
81,0.3987,214,101,63,26
82,0.4021,239,101,61,26.2
83,0.4054,261,102,61,26.4
84,0.4089,257,102,61,26.6
85,0.4124,256,102,62,27
86,0.416,263,103,64,27.2
87,0.4196,230,104,65,27.4
88,0.4232,215,104,65,27.6
89,0.4268,204,114,65,28.4
90,0.4304,192,114,65,28.8
91,0.434,169,113,66,29
92,0.4378,162,112,67,29.2
93,0.4415,115,111,66,29.6
94,0.4454,97,110,62,30
95,0.4493,123,109,63,30.2
96,0.4533,126,109,64,30.4
97,0.4574,111,108,66,30.4
98,0.4615,94,108,67,30.4
99,0.4657,90,108,67,30.6
100,0.47,98,107,68,30.8
101,0.4744,92,107,71,30.8
102,0.479,89,108,71,30.8
103,0.4838,98,108,76,30.8
104,0.4886,124,108,78,30.8
105,0.4935,103,107,72,30.8
106,0.4985,139,108,72,31
107,0.5034,159,107,72,31
108,0.5085,101,107,72,31
109,0.5135,127,107,74,31
110,0.5185,127,107,74,31
111,0.5233,127,108,74,31
112,0.5281,0,108,0,31
113,0.5326,0,108,0,31.2
114,0.5366,0,108,0,31.2
115,0.5404,47,108,62,31.2
116,0.544,73,107,69,31.2
117,0.5474,67,107,64,31.2
118,0.5505,55,106,61,31.2
119,0.5534,50,106,56,31.2
120,0.5561,48,105,53,31.4
121,0.5585,44,104,47,31.4
122,0.5605,37,103,47,31.4
123,0.5625,37,103,39,31.4
124,0.5639,37,103,39,31.6
125,0.5653,37,103,27,31.6
126,0.5665,37,103,27,32
127,0.5678,43,103,25,32.2
128,0.569,63,103,25,32.4
129,0.5702,63,104,25,32.6
130,0.5711,47,104,0,32.8
131,0.572,0,104,0,33
132,0.5729,0,103,0,33.2
133,0.5739,0,102,0,33.4
134,0.5747,0,101,0,33.4
135,0.5755,0,100,0,33.4
136,0.5763,0,100,0,33.4
137,0.5771,0,100,0,33.6
138,0.5778,0,99,0,33.6
139,0.5792,0,99,0,33.6
140,0.5817,179,98,39,33.6
141,0.5847,212,97,55,33.8
142,0.5879,172,97,61,33.8
143,0.5915,172,97,65,33.8
144,0.5951,198,96,71,33.8
145,0.5985,103,96,67,33.8
146,0.6017,121,96,60,33.8
147,0.6048,127,97,56,33.8
148,0.6077,157,97,54,33.8
149,0.6106,167,97,54,33.8
150,0.6133,152,97,59,33.8
151,0.616,158,98,60,33.8
152,0.6187,162,98,57,33.8
153,0.6213,170,98,57,33.8
154,0.6238,176,99,56,33.8
155,0.6263,162,99,54,33.8
156,0.6287,154,99,52,34
157,0.631,160,99,52,34.2
158,0.6333,168,99,49,34.4
159,0.6355,173,99,48,34.8
160,0.6378,160,99,49,35
161,0.64,145,99,49,35
162,0.642,114,99,46,35.2
163,0.6439,129,99,42,35.2
164,0.6461,181,99,48,35.4
165,0.6488,228,98,55,35.6
166,0.6515,228,99,59,36
167,0.6545,212,99,62,36.2
168,0.6576,196,100,66,36.4
169,0.6608,188,100,67,36.4
170,0.6642,176,100,69,36.6
171,0.6676,190,101,72,36.6
172,0.671,167,101,71,36.8
173,0.6744,143,102,69,36.8
174,0.678,156,102,65,36.8
175,0.6816,163,102,65,36.8
176,0.6852,145,103,65,37
177,0.6888,135,103,66,37.2
178,0.6924,131,103,66,37.4
179,0.6962,137,102,67,37.4
180,0.7001,161,103,69,37.8
181,0.704,133,102,69,37.8
182,0.7077,76,102,69,38
183,0.7114,45,102,34,38.2
184,0.7148,7,102,57,38.2
185,0.718,13,102,60,38.4
186,0.7213,38,101,58,38.6
187,0.7248,106,101,60,38.6
188,0.7286,155,101,67,38.6
189,0.7327,162,100,71,38.6
190,0.7369,129,101,74,38.8
191,0.7413,129,101,74,38.8
192,0.7457,129,101,73,38.8
193,0.7504,114,101,74,39
194,0.7553,113,101,76,39
195,0.7602,103,101,76,39
196,0.7655,100,102,74,39
197,0.7708,136,102,77,39
198,0.7764,129,102,78,39
199,0.7823,119,102,84,39
200,0.7882,119,102,86,39
201,0.7947,101,103,81,38.8
202,0.8012,141,103,83,38.8
203,0.8078,140,103,83,38.8
204,0.8144,140,103,83,38.8
205,0.821,70,103,0,38.6
206,0.8276,8,102,0,38.6
207,0.8343,8,102,0,38.4
208,0.8414,9,102,88,38.2
209,0.8487,123,101,79,38
210,0.856,99,101,81,37.8
211,0.8636,88,101,82,37.6
212,0.8715,94,101,84,37.2
213,0.8795,123,101,88,37
214,0.888,163,102,91,36.6
215,0.8968,230,101,96,36.6
216,0.9059,246,101,99,36.4
217,0.9155,230,101,103,36
218,0.9249,124,101,97,36
219,0.9345,110,101,94,35.8
220,0.9443,118,101,92,35.8
221,0.9542,118,101,93,35.6
222,0.9642,124,101,95,35.4
223,0.9743,125,101,95,35
224,0.9845,112,100,97,34.8
225,0.9948,118,100,98,34.4
226,1.0052,140,100,99,34
227,1.0156,141,100,100,33.6
228,1.0258,140,100,99,32.6
229,1.0361,147,110,98,32.4
230,1.0461,142,115,97,32.4
231,1.0558,165,115,96,32
232,1.0656,223,115,93,31.4
233,1.0751,233,115,92,31.2
234,1.0842,199,115,97,30.8
235,1.0929,153,115,100,30.4
236,1.1012,188,115,96,30.4
237,1.1092,221,115,91,30.2
238,1.1168,223,115,88,30.2
239,1.124,210,115,89,30.2
240,1.1308,219,115,86,30.2
241,1.1374,208,115,80,30.2
242,1.1437,174,113,77,30.2
243,1.1496,146,112,76,30.2
244,1.1553,193,111,76,30.4
245,1.1608,185,110,85,30.8
246,1.1659,194,109,88,31
247,1.171,180,109,88,31.4
248,1.1758,175,109,90,31.8
249,1.1804,160,109,83,32
250,1.1848,189,109,82,32.6
251,1.1893,208,109,80,33.4
252,1.1937,238,109,80,33.8
253,1.1981,235,110,79,34.6
254,1.2025,222,110,79,35.2
255,1.2067,207,111,78,35.6
256,1.2108,198,111,75,35.8
257,1.2148,175,111,73,36
258,1.2187,188,111,71,36.4
259,1.2226,186,111,71,36.8
260,1.2264,203,111,70,37.4
261,1.2301,173,112,66,37.6
262,1.2336,167,112,68,38
263,1.237,179,111,68,38.4
264,1.2405,201,112,68,38.4
265,1.2439,197,112,69,38.6
266,1.2475,168,112,69,38.6
267,1.251,163,112,70,38.6
268,1.2546,175,112,70,38.8
269,1.2583,167,112,71,38.8
270,1.2617,143,112,70,39
271,1.2652,138,112,68,39
272,1.2684,151,112,66,39.2
