secs,km,power,hr,cad,alt
0,0,0,,0,-9.2
1,0.00622,151,,0,-9.2
2,0.01237,152,,74,-9.2
3,0.01869,165,,74,-9.2
4,0.02533,172,,74,-9.2
5,0.03194,172,,70,-9.2
6,0.03831,274,,78,-9.2
7,0.04469,268,,78,-9.2
8,0.05093,61,,0,-9.4
9,0.05735,62,,81,-9.4
10,0.06396,187,,82,-9.2
11,0.07121,275,,87,-9.2
12,0.07873,286,,89,-9.2
13,0.08638,301,,92,-9.2
14,0.09405,281,,94,-9.4
15,0.10166,239,,94,-9.4
16,0.10921,233,,94,-9.4
17,0.11674,222,,95,-9.4
18,0.12434,230,,94,-9.4
19,0.13192,246,,95,-9.4
20,0.13964,254,,95,-9.4
21,0.1474,227,,96,-9.4
22,0.15529,231,,97,-9.6
23,0.16317,253,,97,-9.6
24,0.17099,203,,92,-9.6
25,0.17904,211,,90,-9.4
26,0.18715,222,,89,-9.6
27,0.19524,204,,89,-9.6
28,0.20337,214,,89,-9.4
29,0.2116,214,,90,-9.4
30,0.21991,222,,90,-9.6
31,0.22838,224,,91,-9.6
32,0.23696,228,,91,-9.6
33,0.24548,211,,92,-9.4
34,0.25402,218,,93,-9.4
35,0.26264,209,,93,-9.4
36,0.27129,194,,94,-9.4
37,0.28008,216,,94,-9.4
38,0.28883,213,,95,-9.4
39,0.2974,209,,95,-9.4
40,0.30615,198,,94,-9.4
41,0.31487,196,,95,-9.6
42,0.32345,184,,95,-9.6
43,0.33194,196,,95,-9.6
44,0.34049,201,,95,-9.6
45,0.34917,200,,94,-9.6
46,0.35788,215,,95,-9.6
47,0.36651,229,,96,-9.6
48,0.37514,215,,96,-9.8
49,0.38371,203,,96,-9.8
50,0.39232,187,,95,-9.8
51,0.40101,184,,95,-10
52,0.40964,190,,95,-10
53,0.41828,212,,95,-10
54,0.42698,225,,94,-10
55,0.43569,228,,95,-10
56,0.44434,230,,95,-10
57,0.45308,230,,96,-10
58,0.4618,241,,96,-10
59,0.47055,221,,95,-10
60,0.47927,222,,96,-10
61,0.48789,202,,95,-10
62,0.49655,196,,95,-10
63,0.50523,203,,95,-10
64,0.51387,203,,95,-10
65,0.52259,198,,95,-10
66,0.53132,235,,92,-10
67,0.53997,225,,91,-10
68,0.54861,248,,90,-10
69,0.55734,234,,89,-10
70,0.56618,235,,89,-10
71,0.57503,235,,89,-10
72,0.58367,208,,88,-10
73,0.59212,210,,87,-10
74,0.60063,223,,87,-10
75,0.60891,217,,87,-10
76,0.61693,0,,0,-10
77,0.62463,0,,0,-10
78,0.63239,0,,0,-10
79,0.64019,263,,86,-10
80,0.64795,284,,86,-10.2
81,0.65597,282,,87,-10
82,0.66387,285,,88,-10
83,0.67158,276,,89,-10
84,0.67973,288,,90,-10
85,0.68806,275,,90,-10
86,0.69634,252,,90,-10
87,0.70445,232,,90,-10
88,0.71251,214,,90,-10
89,0.72087,231,,90,-10
90,0.72933,250,,91,-10
91,0.73779,254,,91,-10
92,0.74608,242,,92,-9.8
93,0.7546,226,,92,-9.8
94,0.76307,227,,93,-9.8
95,0.77164,213,,92,-9.8
96,0.78018,232,,92,-9.8
97,0.78881,269,,94,-9.8
98,0.79744,262,,93,-9.8
99,0.8061,267,,95,-9.8
100,0.81474,241,,95,-9.8
101,0.82324,223,,95,-9.8
102,0.83173,219,,94,-9.8
103,0.84034,225,,94,-9.6
104,0.84898,232,,94,-9.8
105,0.85766,231,,95,-9.6
106,0.86636,219,,94,-9.6
107,0.87512,238,,94,-9.6
108,0.88384,228,,94,-9.6
109,0.89249,234,,95,-9.6
110,0.90123,213,,94,-9.6
111,0.90996,208,,95,-9.6
112,0.91876,214,,95,-9.6
113,0.92757,223,,95,-9.6
114,0.93638,226,,95,-9.6
115,0.94523,235,,96,-9.6
116,0.95415,240,,96,-9.6
117,0.9631,240,,97,-9.6
118,0.97204,226,,97,-9.6
119,0.98092,215,,97,-9.6
120,0.98992,216,,98,-9.4
121,0.999,251,,98,-9.4
122,1.00804,249,,98,-9.4
