secs,km,power,hr,cad,alt
0,0,236,,86,529.8
1,0.00357,206,,94,529.6
2,0.00983,207,,97,529.6
3,0.01667,175,,91,529.6
4,0.02333,183,,91,529.6
5,0.03033,183,,86,529.6
6,0.03775,189,,86,529.6
7,0.04522,159,,83,529.6
8,0.0526,165,,78,529.6
9,0.0605,187,,78,529.4
10,0.06799,187,,74,529.4
11,0.07589,195,,74,529.4
12,0.0829,192,,74,529.6
13,0.09301,191,,74,529.6
14,0.10203,191,,74,529.6
15,0.11074,195,,75,529.4
16,0.11959,159,,64,529.4
17,0.1283,166,,68,529.4
18,0.13715,169,,82,529.4
19,0.14638,146,,86,529.4
20,0.15543,101,,89,529.4
21,0.16423,102,,91,529.4
22,0.17302,107,,91,529.4
23,0.18171,133,,92,529.4
24,0.19018,131,,92,529.4
25,0.19861,148,,92,529.4
26,0.20685,173,,91,529.4
27,0.21519,193,,91,529.4
28,0.22338,209,,94,529.4
29,0.23137,204,,95,529.4
30,0.23892,219,,94,529.4
31,0.24617,237,,93,529.4
32,0.25323,241,,90,529.4
33,0.26011,266,,89,529.4
34,0.26701,255,,89,529.4
35,0.27415,218,,88,529.4
36,0.2814,180,,90,529.4
37,0.28882,141,,92,529.4
38,0.29641,124,,95,530
39,0.30417,103,,94,530.2
40,0.3122,100,,87,530.4
41,0.32042,104,,85,530.4
42,0.32871,109,,84,530.4
43,0.33677,121,,84,530.4
44,0.34476,134,,85,530.4
45,0.35292,140,,84,530.6
46,0.36119,144,,85,530.6
47,0.36945,134,,85,530.6
48,0.37776,144,,86,530.6
49,0.38605,132,,86,530.6
50,0.3944,114,,86,530.6
51,0.40279,97,,86,530.4
52,0.41096,114,,85,530.4
53,0.4193,136,,86,530.4
54,0.42795,134,,86,530.4
55,0.43636,148,,87,530.4
56,0.44498,155,,86,530.4
57,0.45363,158,,87,530.2
58,0.46242,147,,88,530
59,0.47121,145,,88,530
60,0.47993,141,,89,529.8
61,0.48871,145,,89,529.8
62,0.49739,149,,89,529.6
63,0.50619,141,,90,529.6
64,0.51506,146,,90,529.6
65,0.52383,157,,90,529.4
66,0.53257,172,,89,529.4
67,0.54104,167,,88,529.4
68,0.54947,185,,87,529.4
69,0.55763,181,,86,529.4
70,0.56579,187,,82,529.4
71,0.57337,191,,80,529.4
72,0.58089,191,,78,529.4
73,0.5881,193,,76,529.4
74,0.59513,214,,74,529.4
75,0.60197,226,,73,529.4
76,0.60867,248,,71,529.4
77,0.61533,266,,70,529.4
78,0.62188,272,,69,529.6
79,0.62842,282,,68,529.8
80,0.63506,289,,68,530
81,0.64166,294,,67,530
82,0.6482,293,,67,530.2
83,0.65478,290,,67,530.4
84,0.66125,283,,67,530.6
85,0.66769,272,,66,531
86,0.67414,264,,66,531.2
87,0.68051,261,,65,531.4
88,0.68686,260,,65,531.6
89,0.69313,260,,65,532
90,0.69922,255,,65,532.2
91,0.70561,253,,64,532.6
92,0.71187,262,,64,532.8
93,0.71833,259,,64,533
94,0.72485,253,,64,533.2
95,0.7313,251,,64,533.6
96,0.73781,245,,64,533.8
97,0.74421,242,,65,534
98,0.75037,230,,65,534.4
99,0.7568,231,,65,534.4
100,0.76327,231,,66,534.6
101,0.76987,243,,68,534.8
102,0.7766,229,,67,535
103,0.78344,229,,68,535.2
104,0.79032,227,,69,535.4
105,0.79737,217,,71,535.6
106,0.80437,212,,71,535.6
107,0.81149,184,,63,535.8
108,0.81871,196,,66,536
109,0.82587,210,,70,536.2
110,0.83315,198,,74,536.4
111,0.84064,197,,82,536.8
112,0.84819,208,,82,537
113,0.85582,205,,85,537.2
114,0.8635,187,,85,537.2
115,0.8713,162,,85,537.2
116,0.87918,195,,88,537.4
117,0.88712,170,,89,537.4
118,0.89523,166,,89,537.4
119,0.90333,159,,90,537.4
120,0.9115,143,,91,537.6
121,0.91979,136,,92,537.6
122,0.9282,125,,94,537.6
123,0.93666,113,,91,537.6
124,0.94523,109,,90,537.6
125,0.95397,114,,91,537.6
126,0.96291,111,,91,537.6
127,0.97201,113,,92,537.6
128,0.98124,103,,91,537.6
129,0.99062,78,,87,537.4
130,1.00012,85,,87,537.4
131,1.0098,58,,83,537.4
132,1.01961,62,,0,537.2
133,1.02951,62,,0,537.2
134,1.03943,64,,90,537
135,1.0496,103,,92,536.8
136,1.05993,92,,94,536.4
137,1.07039,88,,94,536
138,1.08104,90,,96,535.8
139,1.09185,85,,95,535.6
140,1.10275,87,,92,535.4
141,1.1138,101,,91,535
142,1.125,104,,91,534.6
143,1.1362,128,,90,534.4
144,1.14753,128,,90,534.2
145,1.15906,148,,92,534
146,1.17072,131,,93,533.6
147,1.18256,125,,95,533.4
148,1.19454,110,,93,533.2
149,1.2066,76,,86,532.8
150,1.21874,0,,0,532.4
151,1.23083,0,,0,532.2
152,1.24282,0,,0,531.8
153,1.25473,0,,0,531.2
154,1.26636,0,,0,530.8
155,1.27695,0,,0,530.6
156,1.28534,0,,0,530.2
157,1.29169,0,,0,529.8
158,1.29724,0,,0,529.4
159,1.3027,77,,33,529.2
160,1.30839,161,,43,529
161,1.31446,219,,56,528.8
162,1.32086,237,,61,528.6
163,1.32758,263,,66,528.6
164,1.33473,265,,70,528.6
165,1.34216,271,,73,528.6
166,1.35004,215,,64,528.6
167,1.35828,239,,77,528.4
168,1.36664,229,,81,528.4
169,1.37517,221,,86,528.4
170,1.38387,220,,87,528.2
171,1.39266,191,,88,528.2
172,1.40145,192,,89,528.2
173,1.41025,185,,90,528.2
174,1.41909,170,,90,528.2
175,1.42793,188,,90,528.2
176,1.43672,197,,90,528.2
177,1.44551,180,,90,528.2
178,1.45425,185,,90,528.2
179,1.46297,173,,89,528.2
180,1.47166,179,,90,528
181,1.48034,174,,90,528.2
182,1.48909,190,,90,528
183,1.49794,192,,90,528
184,1.5068,186,,90,528
185,1.51564,192,,91,528
186,1.52448,174,,91,528
187,1.53333,182,,91,528
188,1.54223,178,,91,528
189,1.55117,163,,91,528
190,1.56011,171,,90,528
191,1.56903,166,,90,528
192,1.57792,178,,91,528
193,1.5868,174,,91,528
194,1.59569,183,,91,528
195,1.60459,173,,91,528
196,1.61351,175,,91,527.8
197,1.62238,177,,90,527.8
198,1.63121,177,,91,527.8
199,1.64006,171,,90,527.8
200,1.64894,163,,91,527.8
201,1.65787,149,,91,527.8
202,1.66676,152,,91,527.8
203,1.67571,153,,91,527.8
204,1.68473,157,,91,527.8
205,1.69381,178,,92,527.8
206,1.70298,183,,93,527.8
207,1.71214,192,,93,527.8
208,1.72129,182,,93,527.8
209,1.73039,189,,94,527.8
210,1.73949,172,,93,527.8
211,1.74855,183,,93,527.8
212,1.7576,179,,92,527.8
213,1.76658,165,,91,527.8
214,1.77545,173,,91,527.8
215,1.78429,200,,91,527.8
216,1.79312,210,,89,527.8
217,1.80171,210,,89,527.8
218,1.81003,208,,86,527.8
219,1.81839,219,,89,527.8
220,1.82706,195,,90,527.8
221,1.83608,170,,92,527.8
222,1.84529,159,,94,527.6
223,1.85456,152,,94,527.6
224,1.86382,154,,94,527.6
225,1.87304,162,,95,527.6
226,1.88224,169,,94,527.6
227,1.89134,183,,93,527.6
228,1.90031,198,,92,527.6
229,1.9092,206,,91,527.6
230,1.9181,205,,91,527.6
231,1.92692,194,,92,527.6
232,1.93581,199,,91,527.6
233,1.94473,197,,91,527.8
234,1.95368,203,,92,527.8
235,1.96264,208,,92,527.8
236,1.97158,191,,91,527.8
237,1.98041,174,,91,527.8
238,1.98924,182,,91,528
239,1.99788,170,,90,528
240,2.00646,182,,90,528
241,2.0149,190,,92,528
242,2.02325,224,,89,528.2
243,2.03132,206,,85,528.2
244,2.03928,232,,85,528.2
245,2.04729,235,,84,528.2
246,2.05564,224,,86,528.2
247,2.06426,191,,87,528.4
248,2.07313,185,,91,528.4
249,2.08212,182,,91,528.4
250,2.09114,180,,91,528.6
251,2.10014,187,,91,528.6
252,2.10908,185,,90,528.6
253,2.11785,188,,89,528.6
254,2.12646,193,,87,528.6
255,2.13485,207,,87,528.8
256,2.14312,208,,86,528.8
257,2.15126,210,,87,528.8
258,2.15928,201,,90,529
259,2.16715,202,,94,529
260,2.17484,197,,94,529.2
261,2.18234,202,,92,529.2
262,2.18972,222,,92,529.2
263,2.19701,231,,92,529.4
264,2.20426,233,,90,529.4
265,2.2114,222,,89,529.4
266,2.21838,222,,87,529.8
267,2.22533,242,,88,530
268,2.23215,223,,91,530.6
269,2.23886,219,,92,530.8
270,2.24548,225,,92,531
271,2.25206,224,,91,531.2
272,2.25856,231,,91,531.4
273,2.26502,229,,91,531.8
274,2.27146,233,,90,532
275,2.2779,244,,90,532.2
276,2.2843,251,,89,532.4
277,2.29063,261,,89,532.6
278,2.29691,254,,88,532.6
279,2.30319,257,,89,532.8
280,2.30929,250,,87,533
281,2.3153,260,,86,533.2
282,2.32129,275,,86,533.4
283,2.32718,297,,85,533.6
284,2.33313,283,,83,533.8
285,2.33897,284,,82,534
286,2.34461,305,,78,534.4
287,2.35024,315,,74,534.8
288,2.35581,328,,74,535
289,2.36129,328,,71,535.4
290,2.36667,339,,70,535.6
291,2.37204,329,,69,535.8
292,2.37738,333,,69,535.8
293,2.38262,337,,68,536.2
294,2.38779,330,,68,536.6
295,2.39296,320,,67,536.8
296,2.39818,308,,67,537.8
297,2.40339,296,,66,538.2
298,2.40858,296,,66,538.4
299,2.41379,296,,66,538.8
300,2.41908,286,,66,539.2
301,2.4244,273,,67,539.6
302,2.42979,264,,67,539.8
303,2.43524,253,,68,540.2
304,2.4408,250,,69,540.6
305,2.44646,237,,71,541
306,2.4524,198,,65,541.2
307,2.45864,230,,70,541.6
308,2.46517,212,,74,542
309,2.47193,194,,79,542.2
310,2.47891,186,,74,542.4
311,2.48623,171,,74,542.4
312,2.49374,159,,75,542.6
313,2.50161,136,,79,542.6
314,2.50988,111,,80,542.8
315,2.51848,101,,83,542.8
316,2.52691,102,,87,542.8
317,2.53593,92,,87,542.8
318,2.54529,82,,86,542.8
319,2.55475,68,,84,542.8
320,2.56444,74,,84,542.8
321,2.57425,74,,76,542.8
322,2.58426,103,,86,542.6
323,2.59445,126,,89,542.2
324,2.60491,119,,90,542
325,2.61551,99,,94,541.4
326,2.62638,97,,93,541.2
327,2.63733,0,,93,541
